Series,Train Sharpe,Valid Sharpe,Test Sharpe,Train CAGR,Valid CAGR,Test CAGR,Train MaxDD,Valid MaxDD,Test MaxDD
Strategy_60d,1.1829831173671084,0.3118482561206768,1.0445015827559,0.15207955581650578,0.03365907328034767,0.13981743051423967,-0.1505686319299483,-0.2027255381288401,-0.23090861992780476
Strategy_120d,1.1328963892510282,0.6131730133812431,0.9286283989564305,0.15498934576752355,0.0698003449355653,0.11733283496920155,-0.15798156113459028,-0.17145004179076373,-0.2448195985827063
Strategy_180d,0.8669304441202953,0.6178932436682217,1.2250221417790796,0.1086689385724402,0.07156590816844721,0.14772064990701583,-0.11534544517378753,-0.1436572383401562,-0.23870130967870917
Strategy_252d,1.084243297864895,0.24355639267745147,1.1977802040678547,0.14175599899769598,0.026145996808378813,0.1591429251283163,-0.17114859373122038,-0.1796852031262378,-0.22592079573098567
SPY_BuyHold,0.5045228037697778,0.6177628963596693,1.0270437666511452,0.07710273904219411,0.0712335873491512,0.16847124499033939,-0.5078480397371832,-0.1353212220913037,-0.23927174690875175
Portfolio_60_40,0.8470700379495408,0.7969402596964068,0.9911162910631734,0.07466146058550382,0.051013025043106675,0.10794535825305096,-0.29459608817402083,-0.0685869436913854,-0.20507491096330965
EqualWeight_ETFs,0.6676821942911263,0.598757199743526,0.993078858331181,0.07802611045176544,0.04488084047027696,0.11990300606995219,-0.32848627149542076,-0.08770836681699168,-0.23939377961720398
