,Strategy_60d,Strategy_120d,Strategy_180d,Strategy_252d
2008-02-29,0.023315859065878013,0.016927165651829033,0.023315859065878013,0.023315859065878013
2008-03-31,-0.010017183571384489,-0.010017183571384489,-0.010017183571384489,-0.010017183571384489
2008-04-30,-0.029436912483929895,-0.029436912483929895,-0.03163681385077192,-0.029436912483929895
2008-05-30,-0.007214774896622477,-0.010132113346073657,0.018369538351718655,0.018369538351718655
2008-06-30,-0.08569464872740708,0.020165209795940532,-0.015375022381597988,-0.015375022381597988
2008-07-31,-0.006992624288060446,0.002076665979069792,0.002076665979069792,-0.006992624288060446
2008-08-29,-0.012024109789079446,0.02030587576714534,-0.012575334433268042,-0.012575334433268042
2008-09-30,0.00514461926171693,-0.012869646963909189,0.00514461926171693,0.00514461926171693
2008-10-31,-0.012350317951184756,-0.012350317951184756,-0.012350317951184756,-0.012350317951184756
2008-11-28,0.10235748889315238,0.10235748889315238,0.10235748889315238,0.10235748889315238
2008-12-31,0.08154983703118526,0.08154983703118526,0.08154983703118526,0.08154983703118526
2009-01-30,-0.06968121903362337,-0.06968121903362337,-0.06968121903362337,-0.06968121903362337
2009-02-27,-0.002679969589224997,-0.009771876040909887,-0.009771876040909887,-0.009771876040909887
2009-03-31,0.01724661443958237,0.010572265868288692,0.035406768106361224,0.035406768106361224
2009-04-30,-0.029177145083645897,-0.041588355826183185,-0.041588355826183185,-0.041588355826183185
2009-05-29,0.08343156807418772,0.12042643905686815,0.018472534993073025,0.018472534993073025
2009-06-30,-0.017871130248863186,0.008401572323688407,-0.04283179413321296,-0.019330124130375465
2009-07-31,0.10471444667976026,0.09413492713307259,0.09413492713307259,0.05040341435185196
2009-08-31,0.01892927449020157,0.01892927449020157,0.0037423187278463966,0.006519050075185894
2009-09-30,0.03658575770985314,0.06579941697458311,0.0744463231171566,0.07203488267836297
2009-10-30,-0.05116073313775475,-0.02913619758473934,-0.03204686054143059,0.011997316401125453
2009-11-30,0.09172739883155279,0.06932167288309606,0.056458825306799174,0.11060447269834095
2009-12-31,-0.03592675551054351,-0.03592675551054351,0.018253153261429067,0.04483853745091364
2010-01-29,-0.06929567863625329,-0.06929567863625329,-0.06228493373859233,-0.06929567863625329
2010-02-26,0.045462625200832274,0.04009745644706579,0.034371316380251496,0.034371316380251496
2010-03-31,0.07958840995803695,0.07958840995803695,0.07958840995803695,0.07874083998118743
2010-04-30,0.038856562307461026,0.038856562307461026,0.038856562307461026,0.031764511017996475
2010-05-31,-0.07454213050069518,-0.07454213050069518,-0.021294905679081978,-0.08353629594842177
2010-06-30,0.041280318711572866,0.010629384440079218,-0.013143868584361597,-0.06764044307753579
2010-07-30,-0.029986045193458342,-0.029986045193458342,-0.029986045193458342,-0.029986045193458342
2010-08-31,0.048918997295498465,-0.05320090070874398,0.032758202256711604,0.02592318195297994
2010-09-30,-0.007796787170293975,0.012192752673270852,-0.007796787170293975,0.012192752673270852
2010-10-29,0.047661382110668886,0.007100920557840892,0.007100920557840892,0.04648453865223948
2010-11-30,0.011095459340630236,-0.03838552240019017,0.0008423466114598679,0.011095459340630236
2010-12-31,0.061612860579516385,0.057937154266143154,-0.0061275870345726905,0.061612860579516385
2011-01-31,0.013831820622343548,0.013831820622343548,-0.05194374037161763,-0.031206649347744607
2011-02-28,0.04325766681370369,0.0422939927058342,0.0332942208705838,0.0422939927058342
2011-03-31,-0.0008540622880455779,0.008551278212402352,-0.013592013774481014,0.008551278212402352
2011-04-29,0.02789445380752711,0.027641309425307348,0.027641309425307348,0.06346485599509591
2011-05-31,-0.017927227123985402,-0.014053005820084652,-0.014864641785291469,-0.017927227123985402
2011-06-30,-0.023718924982468165,-0.0197722156710511,-0.021955949496789744,-0.018529832985193433
2011-07-29,0.035900335652694765,0.04045705778952724,-0.006276912469697875,-0.006276912469697875
2011-08-31,0.07387201076185664,0.11021263153990127,0.039949304596753436,0.04892927881731367
2011-09-30,0.0052801174709602924,0.0052801174709602924,0.0052801174709602924,-0.019336777351447447
2011-10-31,-0.019647242976222022,-0.019647242976222022,0.0095530372325686,0.0095530372325686
2011-11-30,-0.0018535042854925885,0.018303260039839737,0.018303260039839737,0.018303260039839737
2011-12-30,0.015174682854846628,-0.03557511773758805,-0.03557511773758805,-0.03557511773758805
2012-01-31,0.017909180505488877,0.005391532907958605,0.005391532907958605,0.005391532907958605
2012-02-29,0.04765826237474895,0.014545699314513274,-0.027626436174201928,-0.027626436174201928
2012-03-30,0.020113702498112004,0.039923666954407355,0.008350132946587704,-0.02982424163355038
2012-04-30,-0.013460832140305596,-0.013460832140305596,0.01242730019681856,0.01242730019681856
2012-05-31,-0.06474939705077895,-0.06474939705077895,-0.06474939705077895,0.04665268400851548
2012-06-29,-0.007758877394594244,0.008765844337514254,0.008765844337514254,-0.007758877394594244
2012-07-31,0.020768468981849426,0.01099256732230693,-7.5984148950507605e-06,0.020768468981849426
2012-08-31,-0.004467111440030054,-0.004467111440030054,0.014933453555039257,0.014933453555039257
2012-09-28,0.01713374201422759,-0.00973061931493316,0.017799382303242916,-0.010190397337910318
2012-10-31,-0.013232207855095317,-0.013167148719288367,-0.03396536554080403,-0.0373776887077489
2012-11-30,0.00994916428574212,0.00994916428574212,0.008065881172734024,0.008065881172734024
2012-12-31,0.05559128954265946,0.05559128954265946,-0.013703814959736773,0.002748915563230895
2013-01-31,0.0172425821266075,0.0172425821266075,0.049358992803698105,0.0172425821266075
2013-02-28,-0.002598602012417601,-0.002598602012417601,-0.002598602012417601,-0.0005233904074876256
2013-03-29,0.041976943094110715,0.02918858778467042,0.02918858778467042,0.041976943094110715
2013-04-30,0.008772714262527423,0.022816677722264082,0.022816677722264082,0.008772714262527423
2013-05-31,-0.022199398360644742,0.0034571501947967525,0.0034571501947967525,0.0034571501947967525
2013-06-28,-0.018424276939438287,-0.011234937448426945,-0.011234937448426945,-0.018240644796765206
2013-07-31,0.06763629501226476,0.06110214280899946,0.06110214280899946,0.06110214280899946
2013-08-30,-0.016477132144090165,-0.016477132144090165,-0.03074775106301722,-0.03074775106301722
2013-09-30,0.055844969112601964,0.055844969112601964,0.04622236852551823,0.04622236852551823
2013-10-31,0.04207686358762912,0.03800334286825138,0.03800334286825138,0.02827963189110741
2013-11-29,0.02120554955458133,0.037361309592361704,0.037361309592361704,0.037361309592361704
2013-12-31,0.025045983035540287,0.025045983035540287,0.025045983035540287,0.025045983035540287
2014-01-31,-0.027708657347590687,-0.023059427130872615,-0.023059427130872615,-0.023059427130872615
2014-02-28,0.02715740746989536,0.04979343057694789,0.04979343057694789,0.04979343057694789
2014-03-31,-0.029190807723716402,-0.01819968770914844,-0.01819968770914844,-0.01819968770914844
2014-04-30,0.014465001471398413,0.0023276279593398373,-0.01903578071353489,-0.01903578071353489
2014-05-30,0.02194073561197966,0.026507107817102093,0.032074123455127765,0.02669839794078751
2014-06-30,0.008334637887028401,0.008858497742510544,0.024843881940751843,0.024843881940751843
2014-07-31,0.008761300196208091,0.009869647667283604,-0.00319915703473029,-0.00319915703473029
2014-08-29,0.03980598585584409,0.03980598585584409,0.048678318292565526,0.04421083429987592
2014-09-30,-0.01413524646794713,-0.047996096603823965,-0.01413524646794713,-0.010856918577096043
2014-10-31,0.02732674119575666,0.02732674119575666,0.02732674119575666,0.024851839197820923
2014-11-28,0.03567800707608293,0.036312986732647254,0.036312986732647254,0.03567800707608293
2014-12-31,0.010673075820177819,0.010673075820177819,0.010673075820177819,0.010673075820177819
2015-01-30,0.04734803865989611,0.04837685180897759,0.04837685180897759,0.04837685180897759
2015-02-27,-0.0604661786768948,0.0039764827916356285,0.0039764827916356285,0.0039764827916356285
2015-03-31,0.014261966718464057,-0.0069670391264189755,-0.0069670391264189755,-0.0069670391264189755
2015-04-30,0.004906739191409663,-0.02975914528765465,-0.005925887833482057,-0.005925887833482057
2015-05-29,-0.017148111914054607,0.0013404536010692553,0.0013404536010692553,0.0013404536010692553
2015-06-30,-0.027893545474990726,-0.010270242014943125,-0.007934328653425537,-0.022370692276667097
2015-07-31,0.016542412970817367,0.003562632322190576,0.016542412970817367,0.032621151253524674
2015-08-31,-0.06556663670988191,-0.07087945666346625,-0.06556663670988191,-0.06556663670988191
2015-09-30,0.0157921368648841,0.0157921368648841,0.0157921368648841,0.0157921368648841
2015-10-30,-0.0063692943837542,-0.0063692943837542,-0.0063692943837542,-0.0063692943837542
2015-11-30,-0.002324660835608761,-0.002324660835608761,-0.002324660835608761,0.004782267027242549
2015-12-31,-0.016653358011047805,-0.0072486196041674136,-0.016653358011047805,-0.016653358011047805
2016-01-29,-0.0691044465174288,-0.0691044465174288,-0.0691044465174288,-0.0691044465174288
2016-02-29,0.019565112863077095,0.019565112863077095,0.019565112863077095,0.019565112863077095
2016-03-31,-0.004168610808644081,-0.004168610808644081,-0.0007402740927827864,-0.0007402740927827864
2016-04-29,0.03117809176258705,0.01616977927895428,-0.0032888576480351785,-0.0074849244198156644
2016-05-31,-0.04943317156972848,-0.017845448711224746,-0.017845448711224746,-0.017845448711224746
2016-06-30,0.0021110035996105467,0.07728495937741245,0.07728495937741245,0.04311495187290785
2016-07-29,0.02054347549048628,0.034694777291569265,0.02054347549048628,0.02054347549048628
2016-08-31,0.009816844698431587,0.013780816325406495,-0.01963769848208144,-0.01963769848208144
2016-09-30,0.023347657995791846,0.01713936958834278,0.014844268300853732,0.0032663615757055576
2016-10-31,-0.012190275358626906,-0.029171772525152545,-0.029171772525152545,-0.02168183062886296
2016-11-30,-0.01370988107087859,-0.01370988107087859,0.04359214744309453,-0.06849233462268996
2016-12-30,0.02360342231010526,0.01898021760663066,0.01898021760663066,0.02360342231010526
2017-01-31,0.012515643932369862,0.030133478112619114,0.012515643932369862,0.012515643932369862
2017-02-28,0.03235618103967239,0.03335468399705958,0.03335468399705958,0.018435045710444506
2017-03-31,0.026723300106762077,0.01262845281939966,0.01262845281939966,0.01262845281939966
2017-04-28,0.02367028949027464,0.022060476475395947,0.022060476475395947,0.022060476475395947
2017-05-31,0.03524991900980801,0.019358181737725945,0.019358181737725945,0.019358181737725945
2017-06-30,-0.010451895512823507,-0.010261154825617281,-0.007053097082363325,-0.010261154825617281
2017-07-31,0.04045231438235158,0.04943549388497924,0.02455716724547774,0.02455716724547774
2017-08-31,0.009010574025702,0.009010574025702,0.022164796660164902,0.022164796660164902
2017-09-29,-0.013835881918106474,-0.0016046208194132427,-0.0016046208194132427,-0.0016046208194132427
2017-10-31,0.0396943541736903,0.022800043513778775,0.0396943541736903,0.026450669687761916
2017-11-30,0.024866679311022665,0.008051358993772403,0.008051358993772403,0.024866679311022665
2017-12-29,0.006131791910742351,0.020295662947184444,0.020295662947184444,0.020295662947184444
2018-01-31,0.06751042201306953,0.0854711812976216,0.0854711812976216,0.0854711812976216
2018-02-28,-0.03308808962124121,-0.03308808962124121,-0.03308808962124121,-0.03308808962124121
2018-03-30,-0.019241708599808408,-0.03363042471881064,-0.019241708599808408,-0.019241708599808408
2018-04-30,-0.011356493377432157,-0.011356493377432157,-0.011356493377432157,-0.011356493377432157
2018-05-31,0.01400585679080392,0.05954011510289346,0.05954011510289346,0.013743324332858983
2018-06-29,0.008363109590143893,0.008363109590143893,0.008363109590143893,0.008363109590143893
2018-07-31,0.021354168223510044,0.021354168223510044,0.021354168223510044,0.021354168223510044
2018-08-31,0.04981098520930571,0.04981098520930571,0.04981098520930571,0.04981098520930571
2018-09-28,0.0026119612290331387,-0.013909982648210445,-0.013909982648210445,-0.013909982648210445
2018-10-31,-0.07532482029845146,-0.07532482029845146,-0.09923409494624844,-0.07532482029845146
2018-11-30,0.0133003649287457,0.0133003649287457,0.0133003649287457,0.0133003649287457
2018-12-31,0.0073947227346928095,0.0073947227346928095,0.0073947227346928095,0.0073947227346928095
2019-01-31,0.015687263691150116,0.012812302044968079,0.0056971843337472496,0.012812302044968079
2019-02-28,-0.014214174942383397,-0.005539189877990819,-0.0081022821893724,-0.0081022821893724
2019-03-29,0.01985217130522908,-0.006782740622775939,0.036412083168567554,0.036412083168567554
2019-04-30,0.04691331016736358,-0.010267685518653777,-0.010267685518653777,0.04691331016736358
2019-05-31,-0.07207926963713462,-6.021723784254557e-05,0.026471412636447186,-0.07207926963713462
2019-06-28,0.011279516583869482,0.011279516583869482,0.011279516583869482,0.011279516583869482
2019-07-31,0.0014220663158483358,0.0185332783796184,0.0014220663158483358,0.0014220663158483358
2019-08-30,0.09757644652478342,-0.017675903797172147,0.09757644652478342,0.09757644652478342
2019-09-30,-0.030077027157793985,-0.030077027157793985,-0.030077027157793985,-0.030077027157793985
2019-10-31,0.007282044346552711,0.007282044346552711,0.013698080057203988,0.007282044346552711
2019-11-29,0.023118165232344765,-0.019472562273984136,0.016825785091552366,-0.019472562273984136
2019-12-31,0.03366142497710764,0.03766998355396117,0.006423501554676832,0.006423501554676832
2020-01-31,-0.012829685652824913,0.01319061041524918,0.03800125629146209,0.01319061041524918
2020-02-28,-0.0025775193656525086,-0.0708207159578478,-0.03129649825738164,-0.0025775193656525086
2020-03-31,0.029650411341136426,0.007976481062234649,0.029650411341136426,0.007976481062234649
2020-04-30,0.0051385052928868795,0.0051385052928868795,0.0051385052928868795,0.04832796100088918
2020-05-29,0.007691475566497279,0.007691475566497279,0.014517108598211882,0.007691475566497279
2020-06-30,0.026998334013042448,0.017695040003206743,0.026998334013042448,0.038309650781166625
2020-07-31,0.06627483001628813,0.05480627130269132,0.09546973945926186,0.09546973945926186
2020-08-31,0.07169796707409737,-0.0263976928487402,0.03864212619119206,0.03864212619119206
2020-09-30,-0.049211219800179444,-0.04679151444114488,-0.049211219800179444,-0.049211219800179444
2020-10-30,-0.027080569723558576,-0.003675187815238779,-0.016198098130653593,-0.016198098130653593
2020-11-30,0.13046053116691206,0.09825364247929183,0.013254461107482025,0.013254461107482025
2020-12-31,0.07751634933690446,0.06882215030699093,0.06882215030699093,0.06277482639544385
2021-01-29,0.03893147309466049,0.025181220583752915,0.03893147309466049,-0.016937962617632172
2021-02-26,0.03307592002006695,0.03307592002006695,0.03307592002006695,0.028735851536764348
2021-03-31,0.0027826968722743407,0.0027826968722743407,0.0027826968722743407,0.015692932290531023
2021-04-30,0.040455686158003504,0.014706901021635105,0.040455686158003504,0.03978123342196601
2021-05-31,0.02132191893848834,0.005257891355720833,0.005257891355720833,-0.005213952906057482
2021-06-30,-0.025778741323220132,0.021136634264175932,0.013593832065186726,0.013593832065186726
2021-07-30,0.026141454698848036,0.026141454698848036,0.002185570546708168,-0.0007180880821074029
2021-08-31,0.01815067417958249,0.035283734837371974,0.03386437164004654,0.03386437164004654
2021-09-30,-0.05151212087214651,-0.05151212087214651,-0.05151212087214651,-0.04070329540642199
2021-10-29,0.07420750719290298,0.05291707347039113,0.07420750719290298,0.07420750719290298
2021-11-30,0.00457394725730384,0.00457394725730384,0.00457394725730384,-0.022070731126453975
2021-12-31,-0.004001158930940618,0.030582999173683442,0.030582999173683442,0.030582999173683442
2022-01-31,-0.06766772130574135,-0.06766772130574135,-0.06766772130574135,-0.06766772130574135
2022-02-28,-0.0295168471114187,-0.0295168471114187,-0.0295168471114187,-0.0295168471114187
2022-03-31,0.0127255799503041,0.0127255799503041,0.0127255799503041,0.0127255799503041
2022-04-29,-0.049419558721907744,-0.049419558721907744,-0.049419558721907744,-0.049419558721907744
2022-05-31,-0.0326154776610677,-0.0326154776610677,-0.0326154776610677,-0.0326154776610677
2022-06-30,-0.0086342695992924,-0.0086342695992924,-0.0086342695992924,-0.0086342695992924
2022-07-29,0.0296146733338107,0.0296146733338107,0.0296146733338107,0.0296146733338107
2022-08-31,-0.0385386179508767,-0.0385386179508767,-0.0385386179508767,-0.0385386179508767
2022-09-30,-0.0473496138279123,-0.0473496138279123,-0.0473496138279123,-0.0473496138279123
2022-10-31,-0.0145400734240116,-0.0145400734240116,-0.0145400734240116,-0.0145400734240116
2022-11-30,0.0361225497568624,0.0361225497568624,0.0361225497568624,0.0361225497568624
2022-12-30,-0.04003259141047278,-0.06116755795496915,-0.0376727622747455,-0.0376727622747455
2023-01-31,0.071311023223155,0.071311023223155,0.071311023223155,0.071311023223155
2023-02-28,-0.052563004956498446,-0.043529492326055526,-0.024630629743194226,-0.03923320508434039
2023-03-31,0.05485389728629201,0.05485389728629201,-0.001439727640866511,0.05485389728629201
2023-04-28,0.011307761027351974,0.019510071460111383,0.019349494419515785,0.019349494419515785
2023-05-31,0.009487350874980791,0.009487350874980791,-0.027513103149536082,-0.027513103149536082
2023-06-30,0.01842388381995129,0.01842388381995129,0.01842388381995129,0.01842388381995129
2023-07-31,0.035157903322182604,0.035157903322182604,0.03194431760494258,0.035157903322182604
2023-08-31,-0.03167440755006266,-0.015692353368709763,-0.028246877868047644,-0.028246877868047644
2023-09-29,-0.04872553469685408,-0.04872553469685408,-0.04872553469685408,-0.04279451365090224
2023-10-31,-0.02128280599921245,-0.02128280599921245,-0.02128280599921245,-0.02128280599921245
2023-11-30,0.05886444420537326,0.05886444420537326,0.05886444420537326,0.05886444420537326
2023-12-29,0.03120643532963847,0.050100178563049436,0.050100178563049436,0.050100178563049436
2024-01-31,-0.030320630712127684,0.01692240449251755,0.01692240449251755,0.01692240449251755
2024-02-29,0.054101114004560774,0.052461257844928125,0.052461257844928125,0.052461257844928125
2024-03-29,0.02425688029912518,0.02425688029912518,0.02425688029912518,0.02425688029912518
2024-04-30,-0.04173390928519907,-0.04173390928519907,-0.04173390928519907,-0.04173390928519907
2024-05-31,0.017899530769197765,0.0348907872056727,0.03699968002106779,0.05512902650349277
2024-06-28,0.020056155001257268,0.047710664667594084,0.03214231736332942,0.047710664667594084
2024-07-31,0.00016490882257842992,0.00016490882257842992,0.00016490882257842992,0.00016490882257842992
2024-08-30,-0.00229410339328048,0.0025702968282126596,0.008745362740213541,0.01590194146671379
2024-09-30,0.032794121049108504,0.034933546562797756,0.034933546562797756,0.04015113459874575
2024-10-31,0.021786045650094024,0.018097208535323067,0.018097208535323067,0.02308060531197483
2024-11-29,0.0032311944159133625,0.014370451891077834,0.014370451891077834,0.057153365840390075
2024-12-31,-0.03514085856473335,-0.045079702472331826,-0.045079702472331826,-0.0457386419878267
2025-01-31,0.02464998498417251,0.04472502469447965,0.02464998498417251,0.04537371748803043
2025-02-28,-0.018698497492821653,-0.0030556453307683668,-0.0030556453307683668,0.001155698400582399
2025-03-31,0.04531893043554971,0.024259765470177636,0.019373930305726934,0.019373930305726934
2025-04-30,0.04602428746369338,0.024627547875760127,0.024627547875760127,0.031048040571263646
2025-05-30,0.020310226145674338,0.020310226145674338,0.020310226145674338,0.020310226145674338
2025-06-30,0.013617550775886333,0.013617550775886333,0.02692527919020263,0.02692527919020263
2025-07-31,0.013868739513300421,-0.013497348900306672,0.0062983624791938895,-0.013497348900306672
2025-08-29,0.015494708146157731,0.03571859261503192,0.04705732933708412,0.026535139216547907
2025-09-30,0.03430434404272937,0.08413630673693956,0.06723457809440381,0.08413630673693956
2025-10-31,0.03558317183678777,0.04156564221535071,0.03558317183678777,0.042382193713370014
2025-11-28,0.030219533412936816,0.010842933450275464,0.01080461641035104,0.010842933450275464
2025-12-31,0.021649147454731132,0.006199287695660536,0.005267173589523192,0.021649147454731132
2026-01-30,0.07182418599476506,0.09661781253239538,0.0588618743075913,0.09661781253239538
2026-02-27,0.05766844932140675,0.06806146019885223,0.06806146019885223,0.06806146019885223
