,Shared_252d_MinVar_VolTarget_Sleeve,Shared_252d_EWMAMinVar_VolTarget_Sleeve,Shared_252d_MinVar_VolTarget_Sleeve_Cap,Shared_252d_Ensemble_50_50,Shared_252d_EWMAMinVar_VolTarget_Sleeve_Cap,Shared_252d_EWMA_Ensemble_50_50,Shared_252d_Cap_Ensemble_50_50,Shared_252d_EWMA_Cap_Ensemble_50_50
2015-08-31,-0.06366572901248216,-0.06366572901248213,-0.06366572901248216,-0.062316421111745776,-0.06366572901248213,-0.06231642111174576,-0.062316421111745776,-0.06231642111174576
2015-09-30,0.015442899591756196,0.01544289959175619,0.002270727478352298,0.015209140936612998,0.002270727478352298,0.015209140936612995,0.008623054879911048,0.008623054879911048
2015-10-30,-0.006347830841589369,-0.006347830841589368,0.005311878086085482,-0.006104315035478485,0.005311878086085481,-0.006104315035478484,-0.00027446057164105895,-0.0002744605716410598
2015-11-30,0.004871724071315,0.004871724071315,0.004871724071315,0.00482699554927875,0.004871724071315,0.00482699554927875,0.00482699554927875,0.00482699554927875
2015-12-31,-0.0166152376806633,-0.0166152376806633,-0.0166152376806633,-0.01663429784585555,-0.0166152376806633,-0.01663429784585555,-0.01663429784585555,-0.01663429784585555
2016-01-29,-0.06448868064516779,-0.06448868064516776,-0.023973459559985616,-0.06487615410058284,-0.023973459559985616,-0.06487615410058284,-0.04461854355799176,-0.04461854355799176
2016-02-29,0.025988880748516796,0.025988880748516803,0.025988880748516796,0.024191586158178898,0.025988880748516803,0.0241915861581789,0.024191586158178898,0.0241915861581789
2016-03-31,-0.0011065971569668804,-0.0011065971569668813,-0.0011065971569668804,-0.0010560822138155402,-0.0011065971569668813,-0.0010560822138155406,-0.0010560822138155402,-0.0010560822138155406
2016-04-29,-0.002949207706509327,-0.003227426613678348,-0.005043577043782622,-0.004098838309497113,-0.00551674837653533,-0.0042379477630816245,-0.005146022978133762,-0.005382608644510115
2016-05-31,-0.006954423807329848,-0.003649131349399381,-0.015840546686918706,-0.012839240995228426,-0.014842494928168474,-0.011186594766263191,-0.017282302435022854,-0.016783276555647736
2016-06-30,0.051986778988144744,0.05198783521583513,0.051986778988144744,0.04891617837848857,0.05198783521583513,0.04891670649233376,0.04891617837848857,0.04891670649233376
2016-07-29,0.010676843057647439,0.01056128027233241,0.01067684305764744,0.01498993264093347,0.01056128027233241,0.014932151248275955,0.01498993264093347,0.014932151248275955
2016-08-31,-0.0101345543732385,-0.0101345543732385,-0.0101345543732385,-0.01488612642765995,-0.0101345543732385,-0.01488612642765995,-0.01488612642765995,-0.01488612642765995
2016-09-30,-0.004714204299578331,-0.004160822300665948,-0.0001964653281031608,-0.0007239213619364157,-0.00019646532810315906,-0.00044723036248022385,0.0015349481238011696,0.0015349481238011704
2016-10-31,-0.0220106150538605,-0.0220106150538605,-0.0220106150538605,-0.0218462228413617,-0.0220106150538605,-0.0218462228413617,-0.0218462228413617,-0.0218462228413617
2016-11-30,-0.06374783836656518,-0.06374629844884067,-0.06374783836656518,-0.06575618846754133,-0.06374629844884067,-0.06575541850867908,-0.06575618846754133,-0.06575541850867908
2016-12-30,0.0042508710121391385,0.004729627697797581,0.004942278533199026,0.011124336432474919,0.005123439870270037,0.01136371477530414,0.011470040193004863,0.01156062086154037
2017-01-31,0.0178947567619138,0.0178947567619138,0.011863955940678999,0.01525969245972365,0.02201434074431862,0.01525969245972365,0.01224429204910625,0.01731948445092606
2017-02-28,0.018354105785951348,0.018354105785951348,0.018354105785951348,0.018397071363695974,0.018354105785951348,0.018397071363695974,0.018397071363695974,0.018397071363695974
2017-03-31,0.0102645813881039,0.0102645813881039,0.0102645813881039,0.01134701599628875,0.0102645813881039,0.01134701599628875,0.01134701599628875,0.01134701599628875
2017-04-28,0.0193813288408202,0.0193813288408202,0.0193813288408202,0.0205935555469622,0.0193813288408202,0.0205935555469622,0.0205935555469622,0.0205935555469622
2017-05-31,0.00963448548031795,0.00963448548031795,0.00963448548031795,0.014334408298168275,0.00963448548031795,0.014334408298168275,0.014334408298168275,0.014334408298168275
2017-06-30,-0.00695636850252575,-0.00695636850252575,-0.00695636850252575,-0.008608761664071474,-0.00695636850252575,-0.008608761664071474,-0.008608761664071474,-0.008608761664071474
2017-07-31,0.024568879783820552,0.024568879783820552,0.024568879783820552,0.024563023514649125,0.024568879783820552,0.024563023514649125,0.024563023514649125,0.024563023514649125
2017-08-31,0.022126042737893252,0.022126042737893252,0.022126042737893252,0.022145419699029077,0.022126042737893252,0.022145419699029077,0.022145419699029077,0.022145419699029077
2017-09-29,-0.0016992855519667,-0.0016992855519667,-0.0016992855519667,-0.00165195318568995,-0.0016992855519667,-0.00165195318568995,-0.00165195318568995,-0.00165195318568995
2017-10-31,0.0266764870818293,0.0266764870818293,0.0266764870818293,0.0265635783847956,0.0266764870818293,0.0265635783847956,0.0265635783847956,0.0265635783847956
2017-11-30,0.024564689116872,0.024564689116872,0.024564689116872,0.0247156842139473,0.024564689116872,0.0247156842139473,0.0247156842139473,0.0247156842139473
2017-12-29,0.0218234344436967,0.0218234344436967,0.0218234344436967,0.02105954869544055,0.0218234344436967,0.02105954869544055,0.02105954869544055,0.02105954869544055
2018-01-31,0.08527509700410095,0.08527509700410095,0.08527509700410095,0.08537313915086128,0.08527509700410095,0.08537313915086128,0.08537313915086128,0.08537313915086128
2018-02-28,-0.03595652010948655,-0.03595652010948655,-0.03595652010948655,-0.034522304865363874,-0.03595652010948655,-0.034522304865363874,-0.034522304865363874,-0.034522304865363874
2018-03-30,-0.0167811435117365,-0.016781143511736495,-0.0167811435117365,-0.0175256851371028,-0.016781143511736495,-0.017525685137102797,-0.0175256851371028,-0.017525685137102797
2018-04-30,-0.011888977076475127,-0.011537519647529037,-0.010535940971441903,-0.011616545030679715,-0.009712680670840503,-0.011440816316206668,-0.010940026978163101,-0.010528396827862403
2018-05-31,0.014251759685214369,0.014264961588068031,0.014251759685214369,0.013565254262326683,0.014264961588068031,0.013571855213753516,0.013565254262326683,0.013571855213753516
2018-06-29,0.007650847475523819,0.007674208139171916,0.007650847475523819,0.007566968937833259,0.007674208139171916,0.0075786492696573084,0.007566968937833259,0.0075786492696573084
2018-07-31,0.0207107403196869,0.020743274167098414,0.0207107403196869,0.020477809590575248,0.020743274167098414,0.020494076514281007,0.020477809590575248,0.020494076514281007
2018-08-31,0.045054089837436605,0.045100538686003805,0.045054089837436605,0.045047978208267,0.045100538686003805,0.0450712026325506,0.045047978208267,0.0450712026325506
2018-09-28,-0.012315529847167314,-0.012318064286170051,-0.012315529847167314,-0.012864421579795107,-0.012318064286170051,-0.012865688799296476,-0.012864421579795107,-0.012865688799296476
2018-10-31,-0.050790190137677035,-0.050811039503062094,-0.050790190137677035,-0.05050315998335507,-0.050811039503062094,-0.05051358466604759,-0.05050315998335507,-0.05051358466604759
2018-11-30,0.011797240081051107,0.011798397482696862,0.00933497148692338,0.011826552806991554,0.00933497148692338,0.01182713150781443,0.01059541850992769,0.01059541850992769
