,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar
Shared_252d_MinVar_VolTarget_Sleeve,0.13476675281948958,0.11378954070693928,1.184350969185967,-0.20627518092804253,0.6533347939057288
Shared_252d_EWMAMinVar_VolTarget_Sleeve,0.13007841855959157,0.11438055362270037,1.1372424283648137,-0.20627734024486954,0.6305996499914965
Shared_252d_MinVar_VolTarget_Sleeve_Cap,0.13307858391930938,0.1116018234112954,1.1924409463173724,-0.21071093281236264,0.6315694308933434
Shared_252d_Ensemble_50_50,0.13190721475605072,0.11216488026652346,1.176011728828275,-0.20395349236527804,0.6467514393909305
Shared_252d_EWMAMinVar_VolTarget_Sleeve_Cap,0.1284395664143665,0.11163279381440594,1.15055408026339,-0.21071217025932576,0.6095498245606531
Shared_252d_EWMA_Ensemble_50_50,0.12955468957523286,0.11253853499286104,1.1512029153698442,-0.2039545743059783,0.6352134538589526
Shared_252d_Cap_Ensemble_50_50,0.13103768469540822,0.11127169032517359,1.1776372257172665,-0.20612384489854918,0.6357230759008151
Shared_252d_EWMA_Cap_Ensemble_50_50,0.12872922835771483,0.1112104404914779,1.1575282661305475,-0.20612446740596801,0.6245218240112124
