,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT
2006-01-31,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
2006-02-28,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2006-03-31,0.37947918439749884,0.0,0.620520815602501,5.551115123125783e-17,0.0,0.0,0.0,0.0
2006-04-28,0.3760024544980931,0.0,0.6239975455019069,0.0,0.0,0.0,0.0,0.0
2006-05-31,0.4413230335284225,0.0,0.5586769664715775,0.0,0.0,0.0,0.0,0.0
2006-06-30,0.3890853711922813,0.0,0.6109146288077187,0.0,0.0,0.0,0.0,0.0
2006-07-31,0.4355083189603384,0.0,0.5644916810396616,0.0,0.0,0.0,0.0,0.0
2006-08-31,0.4352356180405379,0.0,0.5647643819594621,0.0,0.0,0.0,0.0,0.0
2006-09-29,0.4444674916893287,0.0,0.5555325083106712,0.0,0.0,0.0,0.0,0.0
2006-10-31,0.26657380528551156,0.0,0.0,0.0,0.0,0.0,0.0,0.7334261947144884
2006-11-30,0.38240065637874354,0.0,0.0,0.0,0.0,0.6175993436212565,0.0,0.0
2006-12-29,0.2617071663059159,0.0,0.153854266068557,0.153854266068557,0.4305843015569701,0.0,0.0,0.0
2007-01-31,0.14168279947496604,0.0,0.15303782954930245,0.15303782954930245,0.0,0.0,0.552241541426429,0.0
2007-02-28,0.26630703267256783,0.0,0.14810897327536698,0.14810897327536698,0.43747502077669825,0.0,0.0,0.0
2007-03-30,0.27067361129863127,0.0,0.14667893330287374,0.14667893330287374,0.43596852209562126,0.0,0.0,0.0
2007-04-30,0.4505721728240512,0.0,0.519973327398624,0.029454499777324783,0.0,0.0,0.0,0.0
2007-05-31,0.292051751185999,0.0,0.0,0.0,0.0,0.0,0.707948248814001,0.0
2007-06-29,0.499176835020458,0.0,0.0,0.0,0.0,0.5008231649795419,0.0,0.0
2007-07-31,0.5046003208957964,0.0,0.0,0.0,0.0,0.49539967910420357,0.0,0.0
2007-08-31,0.2101023753773965,0.0,0.0,0.5352549940313741,0.0,0.2546426305912294,0.0,0.0
2007-09-28,0.4387062381658939,0.0,0.0,0.0,0.0,0.5612937618341062,0.0,0.0
2007-10-31,0.38787053317848946,0.0,0.01592413019862504,0.01592413019862504,0.0,0.5802812064242604,0.0,0.0
2007-11-30,0.2735420146199067,0.0,0.1520169008648713,0.1520169008648713,0.0,0.4224241836503507,0.0,0.0
2007-12-31,0.28690897149081585,0.0,0.559908448250432,0.15318258025875225,0.0,0.0,0.0,0.0
2008-01-31,0.2886209951045189,0.0,0.5591129775617679,0.1522660273337132,0.0,0.0,0.0,0.0
2008-02-29,0.0,0.0,0.3248581073396293,0.6751418926603707,0.0,0.0,0.0,0.0
2008-03-31,0.0,0.0,0.3263074591729516,0.6736925408270483,0.0,0.0,0.0,0.0
2008-04-30,0.0,0.0,0.3192839981277066,0.6807160018722933,0.0,0.0,0.0,0.0
2008-05-30,0.14440109907541535,0.0,0.167761525974514,0.6878373749500707,0.0,0.0,0.0,0.0
2008-06-30,0.14591170919161597,0.0,0.17265811383256646,0.6814301769758175,0.0,0.0,0.0,0.0
2008-07-31,0.0,0.0,0.3434281790343139,0.6565718209656861,0.0,0.0,0.0,0.0
2008-08-29,0.0,0.0,0.17276614451628913,0.5348069449390529,0.0,0.0,0.0,0.29242691054465797
2008-09-30,0.0,0.0,0.13496054886391357,0.6589158479476647,0.2061236031884218,0.0,0.0,0.0
2008-10-31,0.0,0.0,0.0023218790722932536,0.5617801546562937,0.0,0.0,0.0,0.435897966271413
2008-11-28,0.0,0.0,0.10194585954337954,0.5523365369885067,0.0,0.0,0.0,0.3457176034681137
2008-12-31,0.0,0.0,0.15282419055509544,0.5911368857865671,0.0,0.0,0.0,0.25603892365833747
2009-01-30,0.0,0.0,0.1982958706215538,0.598601327214157,0.0,0.0,0.0,0.20310280216428922
2009-02-27,0.0,0.0,0.19770565492332814,0.6182404850675214,0.0,0.0,0.0,0.18405386000915053
2009-03-31,0.0,0.0,0.37188993884745836,0.6281100611525416,0.0,0.0,0.0,0.0
2009-04-30,0.0,0.0,0.20360379423389863,0.6127005635659335,0.0,0.0,0.0,0.1836956422001679
2009-05-29,0.0,0.0,0.38208187118433035,0.6179181288156697,0.0,0.0,0.0,0.0
2009-06-30,0.0,0.24622475091999,0.5426475554408742,0.2111276936391358,0.0,0.0,0.0,0.0
2009-07-31,0.0,0.23929980246715793,0.537235825127488,0.2234643724053541,0.0,0.0,0.0,0.0
2009-08-31,0.0,0.2653048783804776,0.2262983442798746,0.2262983442798746,0.2820984330597732,0.0,0.0,0.0
2009-09-30,0.0,0.0,0.22489431208338617,0.22489431208338617,0.2465386921373355,0.0,0.3036726836958921,0.0
2009-10-30,0.0,0.0,0.2342062904361531,0.2342062904361531,0.23398874175117937,0.0,0.29759867737651446,0.0
2009-11-30,0.23481903716299407,0.0,0.2081195405646305,0.2081195405646305,0.0,0.3489418817077449,0.0,0.0
2009-12-31,0.2352806942509663,0.0,0.1825061326766882,0.1825061326766882,0.0,0.39970704039565735,0.0,0.0
2010-01-29,0.2373621092734772,0.0,0.18221528722198393,0.18221528722198393,0.0,0.3982073162825549,0.0,0.0
2010-02-26,0.253026487449474,0.0,0.18412100742568827,0.18412100742568827,0.0,0.37873149769914954,0.0,0.0
2010-03-31,0.22655398812653801,0.0,0.20954808363096955,0.20954808363096955,0.0,0.35434984461152286,0.0,0.0
2010-04-30,0.24959122591558397,0.0,0.18905226893349247,0.18905226893349247,0.0,0.3723042362174311,0.0,0.0
2010-05-31,0.19974922263692982,0.0,0.23795497253544118,0.23795497253544118,0.0,0.3243408322921878,0.0,0.0
2010-06-30,0.0,0.0,0.25274317810069835,0.25274317810069835,0.23927850632634928,0.25523513747225396,0.0,0.0
2010-07-30,0.0,0.0,0.45833941555205526,0.24787228580654724,0.0,0.0,0.0,0.2937882986413975
2010-08-31,0.22941478029280282,0.0,0.2492942724296257,0.2492942724296257,0.0,0.27199667484794576,0.0,0.0
2010-09-30,0.0,0.0,0.24014859249331916,0.5798113195599188,0.0,0.0,0.0,0.18004008794676196
2010-10-29,0.0,0.0,0.23596610371959903,0.23596610371959903,0.0,0.2014271557978529,0.0,0.3266406367629491
2010-11-30,0.2916196300067784,0.0,0.20768234618370796,0.20768234618370796,0.0,0.29301567762580577,0.0,0.0
2010-12-31,0.0,0.0,0.22023111371664295,0.22023111371664295,0.2744271960920515,0.2851105764746626,0.0,0.0
2011-01-31,0.0,0.0,0.20182834850120257,0.20182834850120257,0.29187727031501953,0.3044660326825753,0.0,0.0
2011-02-28,0.0,0.0,0.20577034746346745,0.20577034746346745,0.2804053601830101,0.308053944890055,0.0,0.0
2011-03-31,0.0,0.0,0.1577202399697316,0.1577202399697316,0.32449529813068834,0.3600642219298485,0.0,0.0
2011-04-29,0.0,0.0,0.16485611377980547,0.16485611377980547,0.31822162067091647,0.35206615176947254,0.0,0.0
2011-05-31,0.1479270874549523,0.0,0.10230115986896049,0.5911913559855868,0.0,0.15858039669050045,0.0,0.0
2011-06-30,0.4717004294719677,0.0,0.016927471323087917,0.016927471323087917,0.0,0.4944446278818564,0.0,0.0
2011-07-29,0.4674697535869531,0.0,0.0,0.0,0.0,0.5325302464130469,0.0,0.0
2011-08-31,0.0,0.0,0.5077604585784451,0.0,0.0,0.49223954142155485,0.0,0.0
2011-09-30,0.0,0.0,0.4404533764190493,0.0,0.0,0.0,0.0,0.5595466235809508
2011-10-31,0.0,0.0,0.4498897222763206,0.0,0.0,0.0,0.0,0.5501102777236794
2011-11-30,0.0,0.0,0.44409837824145765,0.0,0.0,0.0,0.0,0.5559016217585424
2011-12-30,0.0,0.0,0.43918330574895786,0.0,0.0,0.0,0.0,0.5608166942510422
2012-01-31,0.0,0.0,5.551115123125783e-17,0.738067476808175,0.0,0.0,0.0,0.2619325231918249
2012-02-29,0.0,0.0,0.0,0.7333814698173396,0.0,0.0,0.0,0.26661853018266035
2012-03-30,0.0,0.0,5.551115123125783e-17,0.7914649604900956,0.2085350395099043,0.0,0.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,0.4129361003007126,0.0,0.5870638996992875,0.0
2012-05-31,0.0,0.0,5.551115123125783e-17,0.7210231058810745,0.0,0.27897689411892534,0.0,0.0
2012-06-29,0.0,0.0,0.0,0.739706842824271,0.0,0.0,0.0,0.26029315717572893
2012-07-31,0.0,0.0,0.0,0.7370481264818275,0.0,0.2629518735181725,0.0,0.0
2012-08-31,0.0,0.0,0.0,0.7462299056036263,0.0,0.25377009439637366,0.0,0.0
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.4980163648281624,0.0,0.5019836351718376
2012-10-31,0.4078490117977968,0.0,0.0,0.0,0.0,0.5921509882022032,0.0,0.0
2012-11-30,0.0,0.0,0.16161731320885978,0.6449375957694584,0.0,0.19344509102168178,0.0,0.0
2012-12-31,0.4520020958322905,0.0,0.0,0.0,0.0,0.5479979041677095,0.0,0.0
2013-01-31,0.4507181965693898,0.0,0.0,0.0,0.0,0.5492818034306103,0.0,0.0
2013-02-28,0.0,0.0,0.0,0.0,0.5281090757645881,0.4718909242354119,0.0,0.0
2013-03-29,0.0,0.0,0.0,0.0,0.4484586929854295,0.0,0.5515413070145705,0.0
2013-04-30,0.0,0.0,0.0,0.0,0.44368532168364977,0.0,0.5563146783163502,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.4446153353003878,0.0,0.5553846646996121,0.0
2013-06-28,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.4955825452675834,0.5044174547324165,0.0,0.0
2013-07-31,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.5085275015532689,0.49147249844673097,0.0,0.0
2013-08-30,0.0,0.0,0.0,0.5219511550733054,0.24988165806771137,0.2281671868589832,0.0,0.0
2013-09-30,0.0,0.0,0.022616316404454162,0.022616316404454162,0.4533248861205376,0.501442481070554,0.0,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.47356679598942386,0.5264332040105761,0.0,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.44105255246243585,0.5589474475375641,0.0,0.0
2013-12-31,0.0,0.0,0.0,0.0,0.44609023547700133,0.5539097645229987,0.0,0.0
2014-01-31,0.0,0.0,0.011141209315644884,0.011141209315644884,0.42084391081555117,0.5568736705531591,0.0,0.0
2014-02-28,0.0,0.0,0.021956149790472557,0.021956149790472557,0.42955011436754614,0.5265375860515087,0.0,0.0
2014-03-31,0.0,0.0,0.041901282689161934,0.45680589554883505,0.22464737792914813,0.2766454438328549,0.0,0.0
