,Shared_180d,Shared_180d_SleeveOnly,Shared_180d_VolTargetOnly,Shared_180d_CapOnly,Shared_180d_VolTarget_Sleeve,Shared_180d_VolTarget_Cap,Shared_180d_Cap_Sleeve,Shared_180d_VolTarget_Cap_Sleeve,Shared_252d,Shared_252d_SleeveOnly,Shared_252d_VolTargetOnly,Shared_252d_CapOnly,Shared_252d_VolTarget_Sleeve,Shared_252d_VolTarget_Cap,Shared_252d_Cap_Sleeve,Shared_252d_VolTarget_Cap_Sleeve,Best_Static_ETF_Level,Best_Static_ETF_Level_SleeveOnly,Best_Static_ETF_Level_VolTargetOnly,Best_Static_ETF_Level_CapOnly,Best_Static_ETF_Level_VolTarget_Sleeve,Best_Static_ETF_Level_VolTarget_Cap,Best_Static_ETF_Level_Cap_Sleeve,Best_Static_ETF_Level_VolTarget_Cap_Sleeve
2006-11-30,0.04320784839960098,0.04320784839960098,0.04320784839960098,0.045994039984708454,0.04320784839960098,0.045994039984708454,0.045994039984708454,0.045994039984708454,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.06422094168166377,0.045188205719198515,0.045188205719198515,0.045188205719198515,0.045188205719198515,0.045188205719198515,0.045188205719198515,0.045188205719198515,0.045188205719198515
2006-12-29,0.016094346510432955,0.016094346510432955,0.008016919129599748,0.011853033211480898,0.0072373448655458465,0.008016919129599748,0.011853033211480898,0.0072373448655458465,0.02001598257996455,0.02001598257996455,0.009052321089893189,0.02001598257996455,0.008120806093112628,0.009052321089893189,0.02001598257996455,0.008120806093112628,0.02647353963979412,0.02647353963979412,0.014551674957885417,0.02647353963979412,0.01370548138644026,0.014551674957885417,0.02647353963979412,0.01370548138644026
2007-01-31,0.009366423549124944,0.009366423549124946,0.005650399127696574,0.008813469771102818,0.009768393651837126,0.005650399127696574,0.00881346977110282,0.009768393651837126,0.009366423549124944,0.009366423549124946,0.00491772977955103,0.008813469771102818,0.009847648021488154,0.00491772977955103,0.00881346977110282,0.009847648021488154,0.010692350915304702,0.010692350915304702,0.006247317548643266,0.0094794519992083,0.010728746676197973,0.006247317548643266,0.0094794519992083,0.010728746676197973
2007-02-28,-0.02331983494647167,-0.02331983494647167,-0.011218709108080309,-0.024718622125988923,-0.010542912542610455,-0.011218709108080309,-0.024718622125988923,-0.010542912542610455,-0.012020012830474571,-0.012020012830474571,-0.0015981219918089684,-0.01367549618880928,-0.0008141857664878825,-0.0015981219918089684,-0.01367549618880928,-0.0008141857664878825,-0.017190726485757528,-0.017190726485757528,-0.006107763818847779,-0.017190726485757528,-0.005388314977669638,-0.006107763818847779,-0.017190726485757528,-0.005388314977669638
2007-03-30,0.03708069553495832,0.03708069553495832,0.02619237490903598,0.03873538130138318,0.02481248815356475,0.02619237490903598,0.03873538130138318,0.02481248815356475,0.012821756362472032,0.012821756362472032,0.008353515969729518,0.012821756362472032,0.006820138618133242,0.008353515969729518,0.012821756362472032,0.006820138618133242,0.026122755258107647,0.026122755258107647,0.01810175539313179,0.027219294209311462,0.016680273073516792,0.01810175539313179,0.027219294209311462,0.016680273073516792
2007-04-30,0.03739894209971659,0.03739894209971659,0.0344345443268596,0.03739142287082747,0.035119037716445686,0.0344345443268596,0.03739142287082747,0.035119037716445686,0.03739894209971659,0.03739894209971659,0.03257279504779548,0.03739142287082747,0.03368717510315041,0.03257279504779548,0.03739142287082747,0.03368717510315041,0.027155964399767252,0.027155964399767252,0.025417053683660876,0.027222458149840263,0.026013580605469804,0.025417053683660876,0.027222458149840263,0.026013580605469804
2007-05-31,0.038433562958454646,0.038433562958454646,0.038433562958454646,0.03918777163538348,0.038433562958454646,0.03918777163538348,0.03918777163538348,0.03918777163538348,0.033844346062553134,0.033844346062553134,0.033844346062553134,0.03443221830403946,0.033844346062553134,0.03443221830403946,0.03443221830403946,0.03443221830403946,0.03936673333833983,0.03936673333833983,0.03936673333833983,0.04061021226672194,0.03936673333833983,0.04061021226672194,0.04061021226672194,0.04061021226672194
2007-06-29,0.012238137244023065,0.012238137244023065,0.012238137244023065,0.012787969993966157,0.012238137244023065,0.012787969993966157,0.012787969993966157,0.012787969993966157,0.012238137244023065,0.012238137244023065,0.012238137244023065,0.012787969993966157,0.012238137244023065,0.012787969993966157,0.012787969993966157,0.012787969993966157,0.01708469413816204,0.01708469413816204,0.01708469413816204,0.01758877685394314,0.01708469413816204,0.01758877685394314,0.01758877685394314,0.01758877685394314
2007-07-31,-0.01109952280857086,-0.01109952280857086,-0.01109952280857086,-0.01088644071846326,-0.01109952280857086,-0.01088644071846326,-0.01088644071846326,-0.01088644071846326,-0.01109952280857086,-0.01109952280857086,-0.01109952280857086,-0.01088644071846326,-0.01109952280857086,-0.01088644071846326,-0.01088644071846326,-0.01088644071846326,0.001782127595511127,0.001782127595511127,0.001782127595511127,0.00197408378388022,0.001782127595511127,0.00197408378388022,0.00197408378388022,0.00197408378388022
2007-08-31,-1.2471004081885103e-05,-1.247100408188323e-05,-1.2471004081882591e-05,0.00036272786085366117,-1.247100408188323e-05,0.00036272786085366296,0.00036272786085366117,0.0003627278608536623,0.022033739699191635,0.022033739699191635,0.022033739699191635,0.02107967687956716,0.022033739699191635,0.02107967687956716,0.02107967687956716,0.02107967687956716,0.022033739699191635,0.022033739699191635,0.022033739699191635,0.02107967687956716,0.022033739699191635,0.02107967687956716,0.02107967687956716,0.02107967687956716
2007-09-28,0.07450983434468608,0.07450983434468608,0.07450983434468608,0.07779866729327686,0.07450983434468608,0.07779866729327686,0.07779866729327686,0.07779866729327686,0.07450983434468608,0.07450983434468608,0.07450983434468608,0.07779866729327686,0.07450983434468608,0.07779866729327686,0.07779866729327686,0.07779866729327686,0.07450983434468608,0.07450983434468608,0.07450983434468608,0.07779866729327686,0.07450983434468608,0.07779866729327686,0.07779866729327686,0.07779866729327686
2007-10-31,0.08320098393359113,0.08320098393359113,0.07578794576063609,0.08918930607700433,0.07879408866363595,0.07664097298776969,0.08918930607700433,0.08184830349072454,0.08740252878402632,0.08740252878402632,0.08020999005646609,0.08972947594146864,0.08296680236726148,0.08020999005646609,0.08972947594146864,0.08296680236726148,0.08740252878402632,0.08740252878402632,0.08703024353022165,0.08972947594146864,0.08717293592433886,0.08913860632888056,0.08972947594146864,0.08929940503831826
2007-11-30,-0.07086206915221752,-0.07086206915221752,-0.03590958298481945,-0.07115996181052087,-0.044858440474356054,-0.03590958298481945,-0.07115996181052087,-0.044858440474356054,-0.03550243602845455,-0.03550243602845455,-0.022599170875007728,-0.0405213309934713,-0.027440239813814903,-0.022599170875007728,-0.0405213309934713,-0.02908776275978041,-0.07086206915221752,-0.07086206915221752,-0.038782551921798136,-0.07115996181052087,-0.04699584543841001,-0.03878255192179815,-0.07115996181052087,-0.046995845438410025
2007-12-31,-0.005499999537646689,-0.005499999537646689,-0.003566808416341348,-0.006054381288573641,0.007052849992310888,-0.003566808416341348,-0.006054381288573641,0.007052849992310888,0.039402157594146114,0.039402157594146114,0.03242701456836874,0.034259744635078936,0.03834213507275975,0.03242701456836874,0.034259744635078936,0.03568935949867525,0.039402157594146114,0.039402157594146114,0.027959995406601445,0.034259744635078936,0.037663275743647986,0.027959995406601445,0.034259744635078936,0.03649010264732647
2008-01-31,0.041488421497235035,0.041488421497235035,0.03885982095414156,0.029361144692121095,0.051268555489116976,0.03885982095414156,0.029361144692121095,0.05012244388292079,0.041488421497235035,0.041488421497235035,0.04004288911962089,0.029361144692121095,0.046866758795313906,0.04004288911962089,0.029361144692121095,0.041525181675638935,0.041488421497235035,0.041488421497235035,0.03912501891341827,0.029361144692121095,0.05028184353590119,0.03912501891341827,0.029361144692121095,0.04828835809169331
2008-02-29,0.023315859065878013,0.023315859065878013,0.020045925295313016,0.0283544904571284,0.02601873870956349,0.0283544904571284,0.0283544904571284,0.0283544904571284,0.023315859065878013,0.023315859065878013,0.021851838258751338,0.0283544904571284,0.024525997348535323,0.0283544904571284,0.0283544904571284,0.028354490457128394,0.023315859065878013,0.023315859065878013,0.020468306024506784,0.0283544904571284,0.02566960494878228,0.0283544904571284,0.0283544904571284,0.0283544904571284
2008-03-31,-0.010017183571384489,-0.010017183571384489,-0.002765034643146945,-0.01597224872710654,-0.01413808757140891,-0.01597224872710654,-0.01597224872710654,-0.01597224872710654,-0.010017183571384489,-0.010017183571384489,-0.00597106045956222,-0.01597224872710654,-0.012316320707299837,-0.01597224872710654,-0.01597224872710654,-0.01597224872710654,-0.010017183571384489,-0.010017183571384489,-0.0032906387494615,-0.01597224872710654,-0.013839422432899779,-0.01597224872710654,-0.01597224872710654,-0.01597224872710654
2008-04-30,-0.03163681385077192,-0.03163681385077192,-0.02911522965310026,-0.03163681385077192,-0.03205750254856043,-0.02911522965310026,-0.03163681385077192,-0.03205750254856043,-0.029436912483929895,-0.029436912483929895,-0.028156971084976945,-0.031140368436885918,-0.030274852498570214,-0.031140368436885918,-0.031140368436885918,-0.031140368436885918,-0.029436912483929895,-0.029436912483929895,-0.027678047628853363,-0.031140368436885918,-0.030588389609069247,-0.031140368436885918,-0.031140368436885918,-0.031140368436885918
2008-05-30,0.018369538351718655,0.018369538351718655,0.006560773205027155,0.018369538351718655,0.010972578769281534,0.006560773205027155,0.018369538351718655,0.010972578769281534,0.018369538351718655,0.018369538351718655,0.009739344026732266,0.018369538351718655,0.012963621829753781,0.009739344026732266,0.018369538351718655,0.012963621829753781,-0.007214774896622478,-0.007214774896622478,-0.010770801010066744,0.001989859669308182,-0.006223600090316405,0.001989859669308182,0.001989859669308182,-0.002875674528329199
2008-06-30,-0.015375022381597988,-0.015375022381597988,-0.006348178656561529,-0.015375022381597988,-0.0006787223926340426,-0.006348178656561529,-0.015375022381597988,-0.0006787223926340426,-0.015375022381597988,-0.015375022381597988,-0.008295887707927253,-0.015375022381597988,-0.003849721845155914,-0.008295887707927255,-0.015375022381597988,-0.0038497218451559135,-0.01085149272982938,-0.01085149272982938,-0.003115158770170953,-0.030201692087088224,0.0027288853021999113,-0.030201692087088224,-0.030201692087088224,0.00031298542945424907
2008-07-31,0.002076665979069793,0.002076665979069792,0.0037734144551900073,-0.0014533765356365405,0.00019275465656889632,-0.0014533765356365405,-0.0014533765356365405,-0.0014533765356365405,-0.006992624288060446,-0.006992624288060446,-0.0033145190078274133,-0.00798100575996462,-0.006118460154492865,-0.0033145190078274133,-0.00798100575996462,-0.006118460154492865,0.002076665979069793,0.002076665979069792,0.0038545783953912206,-0.0014533765356365405,0.00010263778416510789,-0.0014533765356365405,-0.0014533765356365405,-0.0014533765356365405
2008-08-29,-0.012575334433268038,-0.01257533443326804,-0.0031970570109391312,-0.02800743625788378,-0.021417754612068247,-0.02800743625788378,-0.02800743625788378,-0.02800743625788378,-0.012575334433268038,-0.01257533443326804,-0.004897692227921116,-0.02800743625788378,-0.019814290512828,-0.02800743625788378,-0.02800743625788378,-0.02800743625788378,0.02030587576714534,0.02030587576714534,0.018560893772023856,0.02030587576714534,-0.0001671559988272722,0.02011662285346458,0.02030587576714534,-0.0001671559988272722
2008-09-30,0.00514461926171693,0.00514461926171693,0.0035469383121305843,0.00514461926171693,0.008735207596769762,0.00506201712111158,0.00514461926171693,0.008735207596769764,0.00514461926171693,0.00514461926171693,0.003978759069186326,0.00514461926171693,0.007764744392886992,0.00506201712111158,0.00514461926171693,0.007764744392886992,-0.01856115652746846,-0.018561156527468457,-0.013646971051844248,-0.03184745070950154,-0.007557517063176691,-0.03184745070950154,-0.03184745070950154,-0.009499190273702376
2008-10-31,-0.012350317951184754,-0.012350317951184762,-0.012350317951184756,-0.012620053633265939,-0.012350317951184762,-0.012620053633265939,-0.012620053633265939,-0.012620053633265947,-0.012350317951184754,-0.012350317951184762,-0.012350317951184756,-0.012620053633265939,-0.012350317951184762,-0.012620053633265939,-0.012620053633265939,-0.012620053633265947,-0.012350317951184754,-0.012350317951184762,-0.012057343171943756,-0.012620053633265939,-0.01807031909862487,-0.01262005363326594,-0.012620053633265939,-0.018490211370177125
2008-11-28,0.10235748889315238,0.10235748889315238,0.09771901763591558,0.10388845987541039,0.10222284879779572,0.10388845987541037,0.10388845987541039,0.10223568928205932,0.10235748889315238,0.10235748889315238,0.09726570785754851,0.10388845987541039,0.10220969065400208,0.10388845987541039,0.10388845987541039,0.10220969065400208,0.10235748889315238,0.10235748889315238,0.0971376349028425,0.10388845987541039,0.10220597310270599,0.10388845987541037,0.10388845987541039,0.10220597310270599
2008-12-31,0.08154983703118523,0.08154983703118523,0.07277096818987513,0.08554668035731233,0.07654205162899756,0.08554668035731232,0.08554668035731233,0.07679415246191265,0.08154983703118523,0.08154983703118523,0.07269813505465479,0.08554668035731233,0.07650050496530489,0.08554668035731233,0.08554668035731233,0.0767294895025836,0.08154983703118523,0.08154983703118523,0.07257886570713218,0.08554668035731233,0.07643246940078641,0.08554668035731233,0.08554668035731233,0.07662385066667761
2009-01-30,-0.06968121903362337,-0.06968121903362337,-0.057915049199656024,-0.07560651664787718,-0.03992065594988825,-0.07560651664787718,-0.07560651664787718,-0.039925103051567656,-0.06968121903362337,-0.06968121903362337,-0.05791535223449933,-0.07560651664787718,-0.03992142242595464,-0.07560651664787718,-0.07560651664787718,-0.03992587705957289,-0.06968121903362337,-0.06968121903362337,-0.05785301825005831,-0.07560651664787718,-0.039763759014462635,-0.07560651664787718,-0.07560651664787718,-0.03976679663002377
2009-02-27,-0.009771876040909887,-0.009771876040909887,-0.00884928744408971,-0.01053630228805248,-0.004698514763569474,-0.01053630228805248,-0.01053630228805248,-0.004549234465542395,-0.009771876040909887,-0.009771876040909887,-0.008850502090585063,-0.01053630228805248,-0.0047051941659774724,-0.01053630228805248,-0.01053630228805248,-0.004555565772220161,-0.009771876040909887,-0.009771876040909887,-0.008846043514782848,-0.01053630228805248,-0.004680676232518273,-0.01053630228805248,-0.01053630228805248,-0.004532341671365842
2009-03-31,0.035406768106361224,0.035406768106361224,0.0345245622093651,0.036070786481549044,0.023157854381214853,0.036070786481549044,0.036070786481549044,0.022728889218945295,0.035406768106361224,0.035406768106361224,0.03452418416067114,0.036070786481549044,0.023152605395856594,0.03607078648154904,0.036070786481549044,0.022724275826492876,0.01724661443958237,0.01724661443958237,0.023309369218052482,0.00973391465313896,0.01214782149964219,0.00973391465313896,0.00973391465313896,0.009733914653138956
2009-04-30,-0.041588355826183185,-0.041588355826183185,-0.035945002852453584,-0.044279487076168744,-0.037120464773665075,-0.044279487076168744,-0.044279487076168744,-0.03712046477366508,-0.041588355826183185,-0.041588355826183185,-0.03591770352757877,-0.044279487076168744,-0.037098851663530774,-0.044279487076168744,-0.044279487076168744,-0.037098851663530774,-0.041588355826183185,-0.041588355826183185,-0.03602036908603287,-0.044279487076168744,-0.03718013286854385,-0.044279487076168744,-0.044279487076168744,-0.03718013286854385
2009-05-29,0.018472534993073025,0.018472534993073025,0.0028046300143769153,0.02846652914818898,0.02737683513675255,0.028466529148188993,0.02846652914818898,0.02846652914818898,0.018472534993073025,0.018472534993073025,0.002728781874691933,0.02846652914818898,0.027419940746724852,0.028466529148188986,0.02846652914818898,0.028466529148188986,0.018472534993073025,0.018472534993073025,0.003012534028558375,0.02846652914818898,0.027258680236919762,0.028466529148188986,0.02846652914818898,0.028466529148188986
2009-06-30,-0.04283179413321296,-0.04283179413321296,-0.0271559446888002,-0.04030756382860208,-0.03696089747433713,-0.0271559446888002,-0.04030756382860208,-0.03668252011539963,-0.019330124130375465,-0.019330124130375465,-0.01378078141087635,-0.019330124130375465,-0.023180468478613433,-0.01378078141087635,-0.019330124130375465,-0.023180468478613433,-0.03855347791036293,-0.03855347791036293,-0.024923489031047512,-0.03692937293168652,-0.0345546458728346,-0.024923489031047512,-0.03692937293168652,-0.0345546458728346
2009-07-31,0.09413492713307259,0.09413492713307259,0.05248572399031634,0.09469019694786723,0.05624284099355897,0.05248572399031635,0.09469019694786723,0.05624284099355898,0.05040341435185196,0.05040341435185196,0.032709298658163556,0.05040341435185196,0.03596396691243371,0.032709298658163556,0.05040341435185196,0.03596396691243371,0.05259125783921233,0.05259125783921233,0.033320303605502304,0.05444527180370855,0.036689856887847115,0.033320303605502304,0.05444527180370855,0.036689856887847115
2009-08-31,0.0037423187278463966,0.0037423187278463966,0.005614714662449265,0.0035669643655791006,0.003907272842178886,0.005614714662449265,0.0035669643655791006,0.003907272842178886,0.006519050075185893,0.006519050075185893,0.006981476917125648,0.006519050075185893,0.005510375682805351,0.006981476917125648,0.006519050075185893,0.005510375682805351,0.03745233721884148,0.03745233721884148,0.024280092312594044,0.03745233721884148,0.022712018205059997,0.024280092312594044,0.03745233721884148,0.02271201820506
2009-09-30,0.0744463231171566,0.0744463231171566,0.04259714101108133,0.07466986151262289,0.05446635949532701,0.04259714101108133,0.07466986151262289,0.05446635949532701,0.07203488267836297,0.07203488267836297,0.04491259029880447,0.07579254071275815,0.055421189159374905,0.04491259029880447,0.07579254071275815,0.055398205326112754,0.04421217346747355,0.04421217346747355,0.0296370909708958,0.04421217346747355,0.04005001603712585,0.0296370909708958,0.04421217346747355,0.04005001603712585
2009-10-30,-0.03204686054143059,-0.03204686054143059,-0.016274248323316788,-0.0320948799466477,-0.006346184678366753,-0.016274248323316788,-0.0320948799466477,-0.006346184678366753,0.011997316401125455,0.011997316401125455,0.006146842399966902,0.00856136725126064,0.014589637212242105,0.006146842399966903,0.00856136725126064,0.014589637212242105,-0.03862643615181014,-0.038626436151810134,-0.021462951980931108,-0.03862643615181015,-0.012567811837304153,-0.021462951980931108,-0.03862643615181015,-0.012567811837304153
2009-11-30,0.056458825306799174,0.056458825306799174,0.03928698133338005,0.056458825306799174,0.06476805975615944,0.03928698133338005,0.056458825306799174,0.06476805975615944,0.11060447269834095,0.11060447269834095,0.06984600494617085,0.10812699030428304,0.09411491457302587,0.06984600494617085,0.10812699030428304,0.09411491457302587,0.06932167288309606,0.06932167288309606,0.049011426529304125,0.06949385550315126,0.07126231995582108,0.049011426529304125,0.06949385550315126,0.07126231995582108
2009-12-31,0.018253153261429064,0.018253153261429064,-0.008491797040011146,0.018253153261429064,-0.014504983772057872,-0.008491797040011146,0.018253153261429064,-0.014504983772057872,0.04483853745091364,0.04483853745091364,0.007620944607729876,0.04432018985404014,0.0017564636114141552,0.007620944607729876,0.04432018985404014,0.0017564636114141552,0.04483853745091364,0.04483853745091364,0.012541330110196555,0.04432018985404014,0.007452168124848195,0.012541330110196555,0.04432018985404014,0.007452168124848195
2010-01-29,-0.06228493373859232,-0.06228493373859232,-0.02635684636447102,-0.06228493373859232,-0.03393681578223051,-0.02635684636447102,-0.06228493373859232,-0.03393681578223051,-0.06929567863625329,-0.06929567863625329,-0.03041486625676696,-0.06985599418880528,-0.03799940292637239,-0.03041486625676696,-0.06985599418880528,-0.03799940292637239,-0.06929567863625329,-0.06929567863625329,-0.03557455952493061,-0.06985599418880528,-0.04215258731775777,-0.03557455952493061,-0.06985599418880528,-0.04215258731775777
2010-02-26,0.034371316380251496,0.034371316380251496,0.021364402878897543,0.0343713163802515,0.027527927036622813,0.021364402878897543,0.0343713163802515,0.027527927036622813,0.034371316380251496,0.034371316380251496,0.021600605941287793,0.0343713163802515,0.027652201678714163,0.021600605941287793,0.0343713163802515,0.027652201678714163,0.034371316380251496,0.034371316380251496,0.022986262563942143,0.0343713163802515,0.02838124379653975,0.022986262563942143,0.0343713163802515,0.02838124379653975
2010-03-31,0.07958840995803694,0.07958840995803694,0.03852900790622268,0.07958840995803694,0.03993700305698948,0.03852900790622268,0.07958840995803694,0.03993700305698948,0.07874083998118743,0.07874083998118743,0.03930072147549912,0.07874083998118743,0.04066602380573646,0.03930072147549912,0.07874083998118743,0.04066602380573646,0.07874083998118743,0.07874083998118743,0.04137112770470584,0.07874083998118743,0.04266475858575963,0.04137112770470584,0.07874083998118743,0.04266475858575963
2010-04-30,0.038856562307461026,0.038856562307461026,0.029429486278671684,0.038856562307461026,0.0383604792953634,0.029429486278671684,0.038856562307461026,0.0383604792953634,0.031764511017996475,0.031764511017996475,0.02583118804822853,0.031764511017996475,0.034068844081084695,0.02583118804822853,0.031764511017996475,0.034068844081084695,0.012624993660170699,0.012624993660170699,0.014093387841103398,0.012624993660170699,0.022049773353264343,0.014093387841103398,0.012624993660170699,0.022049773353264343
2010-05-31,-0.021294905679081978,-0.021294905679081978,0.0010159270208539468,-0.021294905679081978,0.001276131920264361,0.0010159270208539468,-0.021294905679081978,0.001276131920264361,-0.08353629594842177,-0.08353629594842177,-0.02710019959386676,-0.08353629594842177,-0.026804965003407275,-0.02710019959386676,-0.08353629594842177,-0.026804965003407275,-0.08134023438380776,-0.08134023438380776,-0.02891607495186926,-0.0819289023035228,-0.028636386187697004,-0.02891607495186926,-0.0819289023035228,-0.028636386187697004
2010-06-30,-0.013143868584361597,-0.013143868584361597,0.004762224635023054,-0.01684170308746124,0.0033401686793617658,0.004762224635023054,-0.01684170308746124,0.0033401686793617658,-0.06764044307753578,-0.06764044307753578,-0.014904991363823212,-0.06764044307753578,-0.016767067877277553,-0.014904991363823212,-0.06764044307753578,-0.016767067877277553,-0.06764044307753578,-0.06764044307753578,-0.018476769394238805,-0.06764044307753578,-0.02021272725760904,-0.018476769394238805,-0.06764044307753578,-0.02021272725760904
2010-07-30,-0.02998604519345834,-0.02998604519345834,-0.01572024034319745,-0.02998604519345834,-0.02666485462445906,-0.01572024034319745,-0.02998604519345834,-0.02666485462445906,-0.02998604519345834,-0.02998604519345834,-0.008819392243563047,-0.02998604519345834,-0.02505828339576436,-0.008819392243563047,-0.02998604519345834,-0.02505828339576436,-0.02998604519345834,-0.02998604519345834,-0.01062525127228731,-0.02998604519345834,-0.0254787014540579,-0.01062525127228731,-0.02998604519345834,-0.0254787014540579
2010-08-31,0.032758202256711604,0.03275820225671161,0.033053783514164825,0.02056998241208467,0.0373882949799948,0.033053783514164825,0.02056998241208467,0.0373882949799948,0.025923181952979945,0.025923181952979955,0.030064699257794154,0.021289825087462615,0.0364377000582298,0.030064699257794154,0.021289825087462615,0.0364377000582298,-0.04291085703985893,-0.04291085703985893,-0.004834722999904584,-0.04291085703985893,0.0010162679213307508,-0.004834722999904584,-0.04291085703985893,0.0010162679213307508
