,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar
Shared_180d_MinVar_VolTarget_Sleeve,0.1175168221757843,0.10745385087034659,1.0936492384770802,-0.2386891757335331,0.4923424860580074
Shared_252d_MinVar_VolTarget_Sleeve,0.13476675281948958,0.11378954070693928,1.184350969185967,-0.20627518092804253,0.6533347939057288
Best_Static_ETF_Level_InverseVol_VolTarget_Sleeve,0.12029989713873479,0.10530832991364976,1.1423587976124752,-0.20819169857178332,0.5778323437678091
